id,tenure_months,monthly_charge,contract,internet,tech_support,online_security,streaming_tv,paperless,payment,senior,partner,dependents,phone_lines,support_calls,late_payments,data_gb,referred,region,churn
T05725,28,44.4,one-year,fibre,no,yes,yes,no,card,0,no,no,1,1,0,119,no,north,no
T01732,13,43.9,month-to-month,dsl,no,no,no,yes,card,0,yes,no,1,1,1,18,no,centre,no
T03063,7,96.9,one-year,dsl,no,yes,yes,no,bank transfer,0,yes,no,2,1,0,23,no,north,no
T04039,30,95.8,month-to-month,fibre,no,no,yes,yes,e-check,0,yes,no,1,1,1,5,no,centre,no
T00770,33,86.3,month-to-month,dsl,yes,yes,yes,yes,e-check,1,no,no,2,0,0,113,no,islands,no
T04265,2,57.3,one-year,dsl,yes,no,yes,no,card,0,no,no,1,2,0,51,yes,south,no
T06881,30,62.6,month-to-month,fibre,no,no,yes,no,card,0,no,yes,2,0,1,110,no,north,no
T02742,4,82.2,month-to-month,fibre,no,no,yes,yes,e-check,0,yes,no,1,2,0,41,no,centre,yes
T00190,28,39.2,one-year,none,no,no,no,yes,card,0,yes,yes,1,0,0,75,yes,islands,no
T02387,2,20.1,two-year,none,no,no,yes,yes,card,0,yes,yes,1,0,0,102,no,centre,no
T05008,49,25.4,month-to-month,none,no,no,no,no,bank transfer,0,yes,no,2,1,0,92,no,islands,no
T03578,42,48,two-year,dsl,yes,no,no,yes,mailed check,0,no,yes,1,0,0,90,yes,south,no
T00738,3,72.2,one-year,fibre,yes,no,yes,yes,e-check,0,yes,no,0,1,1,77,no,north,yes
T00461,25,95.1,month-to-month,none,no,yes,no,yes,e-check,0,yes,no,2,0,0,65,no,centre,no
T06718,57,83.9,month-to-month,none,no,yes,yes,yes,mailed check,0,no,yes,0,0,1,13,no,centre,no
T03663,1,33.1,two-year,fibre,yes,no,no,yes,e-check,0,no,no,0,1,2,81,no,south,no
T04613,3,78.5,two-year,none,no,yes,no,no,card,0,no,no,2,3,0,95,no,south,no
T02810,68,45.4,month-to-month,fibre,no,yes,yes,yes,e-check,0,yes,no,0,0,0,30,yes,centre,no
T00726,41,28.9,one-year,fibre,no,no,no,no,mailed check,0,yes,yes,0,1,0,72,no,south,no
T04967,51,85.6,two-year,fibre,yes,yes,no,no,card,0,yes,no,1,0,0,119,yes,islands,no
T06140,40,77.5,month-to-month,none,no,no,yes,yes,e-check,0,no,no,1,0,1,16,no,north,no
T05415,66,25.5,month-to-month,fibre,yes,no,no,no,mailed check,0,no,no,1,1,0,56,no,north,no
T01703,5,33.6,month-to-month,fibre,no,no,yes,yes,bank transfer,0,no,no,2,2,1,19,no,north,yes
T02016,79,69.5,month-to-month,none,no,yes,yes,no,mailed check,0,yes,yes,1,0,0,50,yes,north,no
T02808,39,83,one-year,none,yes,no,yes,yes,card,0,no,yes,2,2,0,22,no,north,no
T03233,69,94.7,month-to-month,dsl,no,yes,no,yes,e-check,0,yes,yes,1,2,0,163,no,islands,yes
T06080,1,45.5,two-year,dsl,no,yes,no,yes,bank transfer,0,yes,no,2,2,0,20,no,centre,no
T00650,45,63.4,one-year,fibre,no,no,no,yes,bank transfer,0,yes,yes,1,0,1,34,no,islands,no
T00700,10,35.6,two-year,dsl,no,yes,yes,yes,mailed check,0,no,yes,3,1,2,121,yes,south,no
T06637,5,56.5,one-year,fibre,no,yes,yes,yes,card,0,no,no,1,0,1,81,no,islands,no
T03709,6,98.3,two-year,fibre,yes,no,yes,yes,bank transfer,0,yes,no,0,1,0,21,yes,centre,no
T00143,10,54.6,two-year,dsl,yes,no,no,yes,card,0,yes,yes,2,1,1,99,no,islands,no
T06943,90,43.3,two-year,dsl,yes,yes,no,no,e-check,0,yes,yes,2,1,0,64,yes,south,no
T00549,8,67.9,one-year,none,no,no,no,no,card,0,no,no,1,1,2,22,no,centre,yes
T00416,8,84.1,month-to-month,dsl,no,no,no,yes,bank transfer,0,no,yes,2,0,1,151,no,north,yes
T01977,10,43.5,one-year,dsl,no,no,no,no,e-check,0,yes,no,1,1,1,68,no,islands,no
T04255,73,59.6,one-year,fibre,no,no,no,yes,bank transfer,0,yes,yes,2,0,1,12,no,north,no
T02720,68,103.5,month-to-month,fibre,no,yes,yes,yes,bank transfer,0,yes,no,1,1,1,31,no,islands,no
T01730,53,44.6,one-year,dsl,no,yes,yes,no,bank transfer,0,no,no,2,0,0,52,no,north,no
T01284,7,31.8,two-year,dsl,no,no,no,yes,mailed check,0,yes,no,2,0,1,45,no,south,no
T01598,11,42.5,month-to-month,dsl,no,yes,yes,no,card,0,yes,no,1,1,1,15,no,south,no
T04863,17,73.9,month-to-month,dsl,no,no,yes,yes,card,0,no,no,1,0,0,24,no,south,no
T05109,9,47,month-to-month,none,no,no,yes,yes,e-check,0,yes,no,1,3,0,67,no,north,yes
T00926,28,103.1,two-year,fibre,yes,no,yes,no,e-check,1,no,yes,1,1,0,108,no,centre,yes
T04608,149,92.2,month-to-month,none,yes,no,no,yes,e-check,0,no,yes,1,2,0,96,yes,centre,yes
T05973,37,34.4,one-year,fibre,yes,no,no,yes,bank transfer,0,yes,no,2,1,0,9,no,centre,yes
T02920,62,54.8,one-year,fibre,yes,no,yes,no,card,0,no,no,1,0,1,105,no,south,no
T01153,39,79.9,one-year,fibre,yes,yes,no,yes,mailed check,0,yes,no,0,0,0,116,no,islands,no
T05022,28,49.7,month-to-month,none,no,yes,yes,yes,e-check,0,no,yes,2,1,2,20,no,islands,no
T04955,27,59.4,month-to-month,dsl,no,yes,no,yes,card,0,no,yes,2,0,1,9,no,islands,no
T06542,10,51,one-year,dsl,yes,yes,no,yes,card,0,no,no,1,2,0,56,no,islands,no
T05414,107,55.4,month-to-month,fibre,yes,yes,no,yes,card,1,no,no,1,0,0,80,no,centre,no
T00769,6,72.8,month-to-month,fibre,yes,no,yes,yes,bank transfer,0,no,no,1,2,0,40,no,centre,yes
T05312,38,50.1,two-year,dsl,yes,no,yes,no,bank transfer,1,no,yes,2,0,2,67,no,north,no
T03030,1,47.3,two-year,none,yes,yes,no,no,e-check,1,yes,no,1,0,0,211,no,north,no
T00419,4,30,two-year,fibre,no,no,no,yes,e-check,0,no,yes,1,2,0,57,no,islands,no
T04043,65,77.4,month-to-month,fibre,yes,yes,no,yes,e-check,0,yes,yes,1,0,2,88,no,north,yes
T00041,30,33.2,month-to-month,none,no,no,yes,yes,e-check,0,no,no,0,0,0,15,no,islands,no
T04540,46,77.8,one-year,dsl,yes,no,yes,yes,card,1,no,no,2,2,0,177,no,south,no
T03610,101,92.2,month-to-month,fibre,yes,no,yes,yes,e-check,0,yes,no,1,0,0,47,no,south,no
T04560,21,58,month-to-month,none,no,yes,yes,yes,card,0,yes,no,1,1,1,15,no,south,no
T02337,2,20.4,two-year,dsl,no,no,no,no,mailed check,0,no,no,0,1,1,131,no,south,no
T02202,1,39.5,month-to-month,fibre,no,no,yes,yes,bank transfer,0,no,no,2,0,0,90,no,centre,yes
T00955,21,69.8,month-to-month,dsl,no,no,no,yes,bank transfer,0,no,yes,1,0,0,71,no,centre,no
T01431,17,23.3,month-to-month,fibre,no,no,no,yes,card,0,no,no,2,1,0,26,yes,south,no
T00879,19,96.4,month-to-month,none,no,no,yes,no,mailed check,0,no,no,1,0,0,234,yes,north,no
T05111,16,39.2,month-to-month,dsl,yes,yes,no,yes,card,0,yes,no,1,0,0,22,yes,centre,no
T06933,27,94,one-year,none,no,no,yes,no,bank transfer,0,no,no,1,2,0,66,no,south,no
T01639,8,99.4,month-to-month,dsl,no,no,no,no,card,0,no,yes,1,1,0,16,no,centre,no
T03163,151,85.2,month-to-month,none,no,yes,no,yes,card,0,yes,no,1,1,0,32,no,islands,no
T05999,88,28.2,month-to-month,fibre,no,yes,yes,yes,e-check,1,no,yes,1,1,2,110,no,islands,no
T03605,42,56.3,one-year,fibre,yes,no,no,yes,bank transfer,0,yes,no,0,0,0,21,no,south,no
T06100,143,79.6,two-year,fibre,no,yes,no,no,mailed check,0,yes,yes,2,0,0,154,no,north,no
T06247,13,54.4,one-year,dsl,yes,yes,no,yes,mailed check,0,yes,no,1,0,1,84,no,centre,no
T05670,16,63.4,month-to-month,dsl,yes,yes,no,no,mailed check,0,no,no,2,0,1,113,no,north,no
T00730,1,34.7,two-year,dsl,no,yes,no,yes,mailed check,0,no,yes,1,0,1,35,no,centre,yes
T03891,1,101.9,month-to-month,none,yes,yes,yes,yes,mailed check,0,no,no,0,2,0,104,no,islands,no
T00341,12,52.4,one-year,dsl,yes,yes,no,yes,mailed check,0,no,yes,1,1,0,71,no,centre,no
T02637,45,31.7,one-year,none,yes,yes,yes,yes,e-check,1,yes,no,2,0,0,73,yes,south,no
T02245,31,51.8,two-year,fibre,yes,no,no,yes,card,0,no,no,1,0,0,125,yes,islands,no
T03541,14,103.9,one-year,fibre,yes,no,no,yes,mailed check,1,yes,no,3,2,0,93,no,north,no
T02229,8,38,month-to-month,dsl,no,no,no,yes,e-check,0,no,no,2,2,0,39,no,south,no
T01476,16,109.6,one-year,dsl,no,yes,yes,yes,e-check,0,no,yes,3,2,2,74,no,south,yes
T03939,13,24.4,month-to-month,fibre,yes,no,yes,no,e-check,0,no,no,1,2,3,47,no,centre,yes
T02733,1,67.9,one-year,dsl,no,no,yes,yes,card,0,no,no,1,1,2,8,yes,north,no
T04295,14,86.5,month-to-month,dsl,no,yes,no,no,card,0,yes,no,2,3,1,26,no,centre,yes
T02974,24,20.5,one-year,dsl,no,yes,no,yes,bank transfer,0,yes,yes,2,1,0,48,no,south,no
T05045,17,58.4,two-year,dsl,yes,yes,yes,yes,bank transfer,0,no,no,2,1,1,46,no,north,no
T03990,4,72.4,month-to-month,dsl,no,yes,yes,yes,e-check,0,no,no,1,2,0,73,no,islands,yes
T03212,10,76.7,month-to-month,none,no,yes,no,yes,e-check,0,no,yes,1,0,1,109,yes,south,yes
T03096,17,30,two-year,fibre,no,no,no,yes,bank transfer,0,yes,no,1,0,0,131,no,south,no
T00106,50,28.4,month-to-month,fibre,yes,no,no,no,card,0,no,no,1,0,0,187,no,north,yes
T00860,46,21.9,month-to-month,none,yes,yes,yes,yes,mailed check,0,no,yes,3,2,0,48,no,north,no
T00406,25,109.4,one-year,none,no,no,yes,yes,mailed check,0,no,no,2,0,0,114,no,south,no
T06345,14,87.3,month-to-month,fibre,yes,no,yes,no,e-check,0,no,yes,1,1,0,180,no,south,no
T03688,13,53,month-to-month,none,yes,no,yes,no,bank transfer,1,yes,no,2,2,0,43,no,centre,no
T01770,39,67.4,one-year,none,no,yes,no,yes,mailed check,0,no,no,3,1,0,62,no,centre,no
T04597,54,68.7,one-year,none,no,no,yes,yes,bank transfer,0,no,no,1,0,1,107,no,centre,no
T01300,44,54.9,month-to-month,dsl,no,no,yes,no,mailed check,0,yes,no,3,0,1,53,no,centre,yes
T00617,24,68.3,month-to-month,dsl,no,yes,no,yes,bank transfer,0,yes,no,2,1,0,85,no,islands,no
T02017,35,22.4,month-to-month,fibre,no,no,yes,yes,e-check,0,no,yes,1,1,1,191,no,islands,yes
T04232,18,20.7,month-to-month,dsl,no,yes,no,no,e-check,0,no,no,1,1,0,71,yes,centre,no
T05316,7,70.5,month-to-month,fibre,yes,no,no,yes,mailed check,0,yes,no,0,0,1,114,no,south,no
T01191,29,108.2,one-year,fibre,yes,yes,no,yes,card,0,yes,yes,1,0,4,125,no,islands,no
T04639,1,42.7,month-to-month,none,no,yes,no,yes,card,1,no,no,0,0,1,274,no,islands,yes
T06350,313,27.5,month-to-month,dsl,yes,no,yes,yes,mailed check,0,yes,no,2,1,0,16,no,centre,no
T05518,84,37,month-to-month,dsl,no,no,yes,yes,e-check,0,no,yes,1,3,0,123,no,islands,yes
T03012,21,78.9,month-to-month,fibre,no,no,yes,no,bank transfer,0,no,no,2,0,0,34,no,centre,no
T05566,12,69.9,one-year,dsl,yes,no,no,no,e-check,0,no,yes,3,0,0,51,no,north,no
T03170,1,68.1,month-to-month,dsl,yes,no,no,yes,bank transfer,0,yes,no,1,1,0,55,yes,north,no
T04478,16,44.7,two-year,fibre,yes,no,yes,no,mailed check,0,no,no,0,0,0,37,no,centre,no
T04793,5,76.8,two-year,fibre,no,no,yes,yes,e-check,0,no,no,3,2,0,197,no,islands,no
T04807,112,75.1,month-to-month,dsl,no,no,no,yes,bank transfer,0,no,no,1,0,0,49,yes,islands,no
T03995,20,76.3,one-year,fibre,yes,no,yes,yes,e-check,0,yes,no,2,1,3,175,no,south,no
T04036,80,26.5,month-to-month,dsl,no,yes,no,yes,card,0,no,no,2,3,1,52,no,north,no
T05869,25,61.3,month-to-month,dsl,no,no,yes,yes,e-check,0,yes,no,1,1,0,22,yes,north,no
T03476,58,54.6,month-to-month,fibre,no,yes,yes,yes,mailed check,1,no,no,1,1,0,46,no,north,yes
T03548,3,56.6,two-year,dsl,yes,yes,no,no,e-check,0,no,no,1,3,0,82,no,centre,no
T03019,1,98.1,month-to-month,fibre,no,no,no,no,card,1,yes,no,2,0,2,75,no,north,yes
T04859,94,105.9,month-to-month,dsl,yes,no,yes,yes,mailed check,0,yes,no,1,0,0,48,yes,north,no
T00463,8,26.5,two-year,none,yes,no,no,no,bank transfer,0,no,yes,2,2,0,21,yes,islands,no
T00418,35,80.8,month-to-month,dsl,yes,no,no,yes,mailed check,0,yes,yes,0,1,1,146,no,centre,no
T00036,52,65.5,month-to-month,dsl,yes,yes,no,yes,bank transfer,1,yes,no,1,2,0,138,no,centre,no
T05606,13,106.4,month-to-month,dsl,no,no,no,yes,mailed check,0,yes,no,2,1,0,34,no,islands,no
T04238,18,52.4,month-to-month,fibre,no,no,no,yes,mailed check,0,no,no,2,0,0,20,no,centre,no
T05198,24,52.4,month-to-month,fibre,no,yes,no,no,e-check,0,yes,no,1,3,0,53,yes,islands,no
T06235,7,51.4,month-to-month,fibre,no,no,no,no,mailed check,0,yes,no,1,0,2,66,no,centre,yes
T06177,17,67.1,month-to-month,dsl,yes,no,yes,no,mailed check,0,no,yes,2,0,0,145,no,centre,no
T03260,9,97.7,two-year,dsl,no,yes,no,yes,bank transfer,0,no,no,1,1,0,28,no,north,no
T02060,126,33,two-year,fibre,yes,yes,no,yes,e-check,0,no,no,1,1,0,14,no,north,yes
T03179,17,45.5,one-year,none,no,no,yes,yes,bank transfer,0,no,yes,1,2,1,76,yes,south,no
T01574,7,23.4,month-to-month,none,no,no,yes,yes,mailed check,0,no,no,1,1,0,39,no,south,yes
T05570,69,103,month-to-month,fibre,yes,no,yes,no,mailed check,0,yes,yes,2,0,0,175,no,north,yes
T02654,43,100.5,month-to-month,dsl,no,no,no,no,card,0,no,no,3,1,0,116,no,centre,yes
T04482,21,27.3,month-to-month,dsl,no,yes,no,no,card,0,yes,no,0,0,0,122,no,north,yes
T03938,74,95.3,month-to-month,dsl,yes,yes,no,yes,card,0,no,yes,2,0,1,42,no,centre,yes
T04392,57,59.9,month-to-month,dsl,no,yes,no,no,e-check,0,no,no,1,2,1,26,no,centre,yes
T06671,21,43.4,one-year,dsl,no,no,yes,no,card,0,no,no,2,1,1,29,no,north,no
T03431,20,24.5,one-year,fibre,yes,yes,yes,no,e-check,0,yes,no,1,0,0,28,no,centre,no
T01575,126,104.1,month-to-month,fibre,no,no,yes,no,card,1,yes,yes,1,1,0,37,no,islands,yes
T04577,41,43.2,month-to-month,dsl,no,yes,yes,yes,mailed check,0,no,yes,1,0,1,143,no,islands,no
T00007,58,102.1,two-year,dsl,no,yes,yes,no,e-check,0,yes,no,2,0,0,41,no,centre,no
T02313,28,61,two-year,dsl,no,yes,yes,yes,bank transfer,1,yes,no,1,0,0,91,no,south,no
T05013,2,29.8,two-year,none,no,no,no,yes,mailed check,0,no,no,1,0,0,40,no,north,no
T01127,57,42.6,one-year,none,yes,yes,no,no,bank transfer,0,yes,yes,2,0,0,115,no,centre,no
T01075,10,84.5,two-year,fibre,yes,yes,yes,no,bank transfer,0,no,no,1,1,0,55,yes,north,no
T01605,7,30.9,two-year,dsl,no,no,no,yes,card,1,yes,no,1,2,2,33,no,centre,no
T04292,7,47.8,two-year,fibre,yes,no,yes,yes,bank transfer,0,no,yes,2,0,0,41,no,south,no
T01778,30,41.7,two-year,fibre,no,yes,yes,yes,bank transfer,0,no,yes,1,0,0,128,no,centre,no
T01021,40,100.9,month-to-month,none,no,no,yes,no,e-check,0,yes,no,1,0,0,123,no,centre,no
T04152,68,91.9,month-to-month,fibre,yes,no,yes,no,bank transfer,0,yes,no,1,0,2,110,no,islands,yes
T03800,33,61.2,month-to-month,none,no,no,no,no,e-check,0,no,no,2,1,1,118,yes,south,no
T04069,14,81.2,month-to-month,dsl,yes,no,no,no,card,1,yes,yes,1,1,0,128,no,north,no
T00812,2,80.3,one-year,none,no,yes,no,yes,e-check,0,no,no,2,0,1,118,no,south,no
T01373,7,67.7,month-to-month,fibre,no,yes,no,yes,mailed check,0,yes,no,1,0,0,23,no,north,no
T06494,1,34.4,month-to-month,dsl,no,no,no,yes,card,1,yes,yes,1,0,0,40,no,islands,yes
T01313,68,77.9,one-year,fibre,no,no,no,yes,bank transfer,0,no,yes,2,0,0,32,yes,islands,yes
T00478,55,105.7,one-year,none,yes,no,yes,yes,mailed check,1,yes,yes,2,1,0,125,no,centre,no
T02976,25,78.1,month-to-month,dsl,yes,yes,yes,yes,card,1,yes,no,0,1,0,93,no,north,no
T01582,100,34.2,month-to-month,dsl,no,no,yes,yes,bank transfer,0,no,no,0,2,2,227,yes,south,no
T00270,4,26.9,month-to-month,dsl,no,yes,yes,no,e-check,0,no,no,2,1,1,14,yes,centre,yes
T06536,17,60.7,two-year,fibre,no,no,yes,yes,mailed check,0,yes,yes,1,1,3,36,no,islands,no
T05091,20,72.7,month-to-month,fibre,no,yes,no,yes,card,0,no,yes,1,1,0,149,no,south,yes
T02188,27,82.1,month-to-month,none,yes,no,yes,yes,mailed check,1,no,no,1,0,1,69,no,centre,yes
T02948,12,107.2,month-to-month,fibre,no,no,yes,yes,e-check,0,yes,no,1,1,2,47,no,north,yes
T05442,45,101.9,one-year,dsl,yes,no,no,no,e-check,0,yes,yes,2,1,1,90,no,islands,yes
T06909,43,51.5,one-year,fibre,no,no,no,no,e-check,0,yes,no,1,2,0,12,yes,south,no
T00542,4,59.9,month-to-month,fibre,no,no,yes,yes,e-check,0,yes,no,1,0,1,120,no,centre,no
T01683,30,89.6,two-year,fibre,yes,no,yes,yes,card,1,no,yes,1,0,1,37,no,north,no
T01836,6,50.1,month-to-month,none,no,yes,yes,yes,e-check,0,no,no,0,1,0,28,no,centre,yes
T00978,30,105.3,month-to-month,fibre,yes,no,no,no,mailed check,0,no,no,2,1,0,155,no,islands,yes
T01878,9,83.7,month-to-month,fibre,no,no,yes,yes,bank transfer,0,no,yes,1,1,0,70,yes,south,yes
T06147,60,46.6,month-to-month,fibre,no,no,yes,yes,mailed check,0,no,yes,2,1,0,99,no,north,no
T01673,97,50.7,one-year,fibre,yes,yes,no,yes,e-check,0,no,no,3,0,0,75,no,south,no
T01907,36,33,month-to-month,dsl,no,no,no,yes,e-check,0,yes,no,2,0,1,139,yes,north,yes
T00563,5,61.9,month-to-month,fibre,yes,yes,no,yes,e-check,0,yes,no,2,0,0,120,no,north,yes
T05851,70,92.7,one-year,fibre,no,yes,no,yes,mailed check,0,yes,no,2,2,0,62,no,south,no
T04543,20,86.4,month-to-month,dsl,no,no,yes,yes,card,0,no,no,3,1,0,47,no,south,no
T04074,3,62.5,month-to-month,fibre,yes,no,yes,yes,mailed check,1,no,yes,1,1,0,113,no,centre,yes
T02041,38,27,two-year,dsl,no,no,no,yes,bank transfer,0,yes,yes,1,2,0,108,no,north,no
T02983,12,56.1,two-year,fibre,no,yes,no,yes,mailed check,0,yes,no,2,1,0,116,no,north,no
T04847,49,98.4,one-year,fibre,yes,no,no,no,card,1,no,yes,1,0,0,19,no,south,no
T03490,34,86.2,one-year,fibre,yes,yes,no,yes,card,0,yes,no,3,1,0,152,no,south,no
T06193,19,33,one-year,none,no,no,yes,yes,e-check,0,no,no,2,1,0,31,yes,centre,no
T01987,20,103.7,two-year,none,no,no,yes,yes,bank transfer,0,no,no,2,1,1,34,no,north,no
T03505,27,101.3,month-to-month,fibre,yes,yes,yes,yes,card,0,no,yes,1,0,0,115,no,south,no
T02226,57,60.8,two-year,dsl,no,no,yes,no,mailed check,0,no,no,1,1,0,186,yes,islands,no
T02256,34,80.4,month-to-month,dsl,no,yes,no,yes,e-check,0,no,yes,1,3,1,47,no,islands,no
T04068,1,75.1,month-to-month,none,yes,yes,yes,yes,mailed check,0,yes,no,0,0,0,213,no,south,no
T04390,45,25.6,month-to-month,dsl,no,yes,yes,no,card,0,no,yes,1,1,0,10,no,north,yes
T04954,26,78.6,month-to-month,dsl,yes,no,yes,yes,mailed check,0,no,no,0,1,0,8,no,centre,no
T02292,7,35.5,two-year,dsl,no,yes,no,yes,mailed check,1,yes,no,1,2,0,88,no,south,no
T05107,11,53.6,two-year,none,yes,yes,no,no,mailed check,0,no,no,2,2,0,120,no,north,no
T00967,8,105.6,two-year,fibre,no,no,yes,no,card,1,yes,no,1,1,0,12,no,islands,no
T05554,14,84.1,month-to-month,fibre,yes,yes,no,yes,mailed check,0,yes,yes,1,0,0,67,no,islands,yes
T04660,65,91.4,two-year,fibre,no,no,yes,yes,card,1,no,no,1,1,0,31,no,islands,no
T03423,13,79.9,month-to-month,dsl,no,no,no,yes,mailed check,0,no,no,2,0,0,123,no,north,no
T06573,1,57.7,two-year,dsl,yes,no,yes,yes,mailed check,1,yes,no,1,1,0,39,no,centre,no
T00729,48,69.2,month-to-month,none,no,no,no,no,bank transfer,0,yes,no,1,1,0,136,no,south,no
T06204,47,70.1,month-to-month,fibre,yes,no,yes,no,e-check,0,yes,no,2,1,0,155,yes,north,no
T01039,16,27.8,month-to-month,none,yes,yes,yes,no,mailed check,0,no,no,1,0,2,67,no,islands,yes
T06796,2,27.5,month-to-month,none,no,no,yes,no,mailed check,0,yes,no,3,1,1,86,no,islands,yes
T01270,18,56.7,two-year,dsl,no,no,no,yes,e-check,0,no,yes,1,0,0,19,yes,centre,no
T00507,69,73.2,one-year,none,no,no,no,yes,card,0,no,yes,3,1,1,96,no,south,no
T04076,51,44.2,month-to-month,fibre,no,no,yes,yes,card,0,no,no,1,1,0,20,no,north,no
T06798,19,73.2,month-to-month,none,no,yes,yes,yes,card,1,no,yes,3,2,0,275,no,north,yes
T03156,28,47.8,one-year,fibre,yes,yes,yes,no,mailed check,0,no,no,1,0,0,113,no,islands,no
T04647,57,66.9,one-year,dsl,yes,no,yes,yes,mailed check,1,yes,no,0,0,2,15,no,south,no
T05329,12,43.9,one-year,dsl,yes,no,no,no,e-check,0,no,yes,2,2,1,101,no,centre,no
T03780,5,71.1,one-year,dsl,no,no,no,yes,e-check,0,no,no,1,0,0,147,no,south,no
T03776,21,58.6,one-year,fibre,yes,yes,yes,yes,card,0,no,yes,2,0,1,100,no,centre,no
T00646,23,60.7,two-year,fibre,no,no,yes,no,e-check,0,no,no,1,0,1,89,no,islands,no
T04290,59,31.4,two-year,dsl,no,no,yes,no,mailed check,1,yes,yes,3,0,0,130,no,north,no
T05041,15,25.3,two-year,fibre,yes,yes,no,yes,e-check,0,yes,no,1,3,0,61,no,south,no
T04051,1,34.4,month-to-month,dsl,no,no,no,yes,bank transfer,0,yes,yes,1,2,0,46,no,north,yes
T00973,48,65.1,month-to-month,dsl,no,yes,no,no,mailed check,0,yes,yes,1,1,0,46,yes,centre,no
T06922,12,57.5,month-to-month,dsl,yes,no,no,no,mailed check,0,no,yes,2,0,1,62,no,centre,yes
T02394,35,84.5,one-year,fibre,yes,no,yes,yes,mailed check,0,yes,no,1,2,1,127,no,south,yes
T02522,1,83.3,two-year,dsl,yes,yes,no,yes,card,0,yes,yes,1,2,0,36,yes,north,no
T01619,18,76.1,two-year,fibre,no,no,no,no,mailed check,0,no,yes,1,1,1,69,no,islands,no
T05003,15,37.9,one-year,fibre,yes,no,no,yes,bank transfer,0,no,no,2,3,1,25,no,north,no
T03236,72,73,month-to-month,fibre,yes,no,yes,yes,card,1,yes,yes,0,1,2,113,yes,south,yes
T01084,25,61.9,two-year,fibre,no,no,yes,yes,e-check,0,yes,no,2,0,0,69,no,centre,no
T05155,9,31,two-year,dsl,yes,yes,no,no,bank transfer,1,yes,no,1,2,0,39,yes,north,no
T00536,5,76.1,month-to-month,dsl,yes,yes,yes,yes,e-check,0,no,yes,1,0,1,196,yes,south,no
T02738,99,39.8,month-to-month,fibre,yes,no,yes,yes,mailed check,0,no,yes,1,2,1,85,yes,islands,no
T05640,16,37.7,month-to-month,fibre,no,no,no,yes,card,0,yes,no,2,1,0,14,no,islands,yes
T03983,1,39.7,month-to-month,dsl,yes,no,no,yes,mailed check,0,no,no,0,1,1,96,no,islands,no
T01181,14,56.8,one-year,dsl,no,no,no,yes,mailed check,0,yes,yes,2,1,1,18,no,south,no
T03842,56,107.5,two-year,fibre,yes,no,no,yes,card,0,yes,no,1,1,1,5,no,south,no
T03880,52,26.9,month-to-month,fibre,yes,no,yes,yes,card,0,yes,no,3,1,0,41,no,south,no
T03521,30,55.8,one-year,fibre,yes,no,yes,yes,card,1,yes,no,1,2,2,46,no,south,no
T00243,112,105.4,one-year,fibre,yes,no,yes,yes,mailed check,0,yes,no,1,0,0,123,no,islands,no
T06329,69,109.5,month-to-month,fibre,no,no,yes,yes,card,0,no,no,0,1,1,220,no,centre,yes
T06690,1,24.1,month-to-month,fibre,no,yes,no,no,e-check,0,no,yes,1,2,0,11,no,south,yes
T05735,15,32.2,month-to-month,fibre,no,no,yes,no,e-check,1,no,no,1,3,2,60,no,south,yes
T01460,2,58.2,month-to-month,dsl,no,yes,yes,yes,bank transfer,0,yes,yes,3,0,0,34,no,south,no
T00893,41,42.3,month-to-month,none,no,no,no,no,mailed check,0,yes,yes,1,1,0,66,no,centre,no
T02604,19,40.5,month-to-month,none,no,no,yes,no,bank transfer,0,yes,no,1,0,1,20,no,north,no
T06099,31,64.2,one-year,dsl,no,no,no,yes,bank transfer,0,no,no,2,1,0,56,no,centre,no
T05322,1,23.4,month-to-month,none,yes,no,yes,yes,card,0,no,no,1,2,0,18,no,south,yes
T04451,14,38.1,month-to-month,fibre,no,no,yes,no,card,0,no,yes,1,0,1,152,yes,centre,no
T06222,20,73.7,one-year,dsl,no,yes,no,no,mailed check,0,yes,no,1,1,0,105,no,islands,no
T04111,33,32.7,one-year,none,no,no,yes,no,e-check,0,yes,no,1,0,0,132,no,south,no
T02539,4,88.4,month-to-month,fibre,no,yes,no,no,bank transfer,0,no,yes,1,0,1,99,no,centre,yes
T00191,32,41.3,one-year,dsl,yes,yes,yes,no,e-check,0,yes,yes,2,0,0,210,no,centre,no
T05563,60,52.1,two-year,fibre,no,no,no,yes,mailed check,0,yes,no,1,1,0,113,no,centre,no
T05808,47,59,one-year,dsl,yes,no,no,no,card,0,no,yes,2,1,1,103,no,south,no
T04825,91,26.5,two-year,none,yes,yes,no,no,mailed check,0,no,yes,2,2,1,89,no,centre,no
T02689,12,74.3,month-to-month,fibre,yes,yes,no,yes,bank transfer,0,no,no,1,0,1,87,no,centre,yes
T04197,101,46.7,month-to-month,fibre,no,no,yes,no,mailed check,0,yes,yes,2,1,0,130,no,south,no
T02751,25,40.9,month-to-month,fibre,no,yes,yes,no,mailed check,0,yes,no,1,0,0,32,no,islands,no
T02377,32,42.3,two-year,dsl,no,no,yes,yes,mailed check,1,no,yes,2,0,2,40,yes,north,no
T05547,15,89.2,month-to-month,none,no,no,no,no,bank transfer,0,yes,no,2,0,0,53,no,south,no
T05572,14,48,month-to-month,fibre,no,no,yes,yes,mailed check,0,yes,no,2,1,1,169,no,south,yes
T01798,25,102.7,month-to-month,none,no,no,yes,yes,bank transfer,0,no,no,1,1,1,105,yes,north,yes
